Date,Open,High,Low,Close,Adj Close,Volume
2018-07-12,0.014659,0.014756,0.013704,0.013990,0.013990,196678
2018-07-13,0.014015,0.014938,0.013910,0.014174,0.014174,229192
2018-07-14,0.014201,0.014756,0.013956,0.014056,0.014056,98926
2018-07-15,0.014052,0.014450,0.013791,0.013857,0.013857,129222
2018-07-16,0.013854,0.014463,0.013090,0.013723,0.013723,227466
2018-07-17,0.013703,0.014872,0.013327,0.014766,0.014766,216712
2018-07-18,0.014869,0.017252,0.014199,0.017097,0.017097,298193
2018-07-19,0.017303,0.017623,0.015957,0.016135,0.016135,391617
2018-07-20,0.016196,0.017969,0.016025,0.016561,0.016561,304685
2018-07-21,0.016558,0.016587,0.015857,0.016095,0.016095,204868
2018-07-22,0.016092,0.017077,0.016047,0.016687,0.016687,141147
2018-07-23,0.016671,0.017619,0.015802,0.015802,0.015802,401769
2018-07-24,0.015915,0.018162,0.015746,0.018059,0.018059,220296
2018-07-25,0.017891,0.018433,0.017448,0.017706,0.017706,357593
2018-07-26,0.017702,0.018016,0.016845,0.016959,0.016959,344813
2018-07-27,0.016952,0.018349,0.016867,0.018181,0.018181,223665
2018-07-28,0.018198,0.019747,0.017918,0.018636,0.018636,262185
2018-07-29,0.018688,0.020083,0.018688,0.020000,0.020000,240365
2018-07-30,0.020069,0.023790,0.019092,0.021385,0.021385,651688
2018-07-31,0.022776,0.027543,0.022139,0.023293,0.023293,705793
2018-08-01,0.023700,0.030067,0.023116,0.028531,0.028531,1295200
2018-08-02,0.028546,0.029171,0.022795,0.023145,0.023145,793960
2018-08-03,0.023076,0.023451,0.021526,0.023159,0.023159,489428
2018-08-04,0.023175,0.025064,0.022759,0.022861,0.022861,209508
2018-08-05,0.022807,0.024754,0.022623,0.023325,0.023325,288655
2018-08-06,0.023507,0.025170,0.022446,0.022701,0.022701,328609
2018-08-07,0.022755,0.023991,0.022343,0.022624,0.022624,393918
2018-08-08,0.022635,0.022635,0.018404,0.019387,0.019387,291184
2018-08-09,0.019414,0.022011,0.017854,0.021333,0.021333,529711
2018-08-10,0.021315,0.021463,0.019581,0.020322,0.020322,303783
2018-08-11,0.020382,0.020956,0.019093,0.020414,0.020414,109717
2018-08-12,0.020329,0.021314,0.019729,0.020659,0.020659,209396
2018-08-13,0.020599,0.027420,0.019826,0.027420,0.027420,870371
2018-08-14,0.027086,0.027468,0.016200,0.019377,0.019377,6235520
2018-08-15,0.019473,0.020599,0.018579,0.019408,0.019408,1299180
2018-08-16,0.018976,0.020268,0.018200,0.018577,0.018577,1210160
2018-08-17,0.018511,0.020585,0.018433,0.019867,0.019867,1046130
2018-08-18,0.019973,0.019985,0.018369,0.018793,0.018793,511264
2018-08-19,0.018797,0.019331,0.018573,0.019282,0.019282,317526
2018-08-20,0.019282,0.019591,0.017737,0.017929,0.017929,491769
2018-08-21,0.017913,0.018462,0.016502,0.017212,0.017212,581840
2018-08-22,0.017096,0.019248,0.016923,0.017343,0.017343,519339
2018-08-23,0.017497,0.018026,0.016633,0.017420,0.017420,468154
2018-08-24,0.017474,0.017892,0.015587,0.017360,0.017360,587075
2018-08-25,0.017341,0.017873,0.016126,0.017605,0.017605,247847
2018-08-26,0.017574,0.019182,0.016997,0.018318,0.018318,424256
2018-08-27,0.018513,0.021057,0.018287,0.020556,0.020556,1240030
2018-08-28,0.020505,0.023756,0.020269,0.022926,0.022926,976536
2018-08-29,0.022977,0.024058,0.021503,0.022930,0.022930,913828
2018-08-30,0.022933,0.024550,0.022908,0.024354,0.024354,1156580
2018-08-31,0.024405,0.024452,0.022653,0.023148,0.023148,642820
2018-09-01,0.023044,0.023501,0.022425,0.023347,0.023347,603001
2018-09-02,0.023415,0.023479,0.022233,0.022401,0.022401,445697
2018-09-03,0.022418,0.023032,0.020728,0.022680,0.022680,565939
2018-09-04,0.022680,0.023696,0.021503,0.022428,0.022428,801959
2018-09-05,0.022437,0.022649,0.019737,0.019737,0.019737,262242
2018-09-06,0.019768,0.019768,0.017982,0.018708,0.018708,510888
2018-09-07,0.018693,0.018963,0.018283,0.018327,0.018327,309697
2018-09-08,0.018359,0.018485,0.016764,0.016840,0.016840,265151
2018-09-09,0.016835,0.017618,0.016159,0.017086,0.017086,240020
2018-09-10,0.017079,0.017321,0.016734,0.017064,0.017064,265340
2018-09-11,0.017057,0.017289,0.015632,0.016308,0.016308,397283
2018-09-12,0.016255,0.016474,0.014930,0.015030,0.015030,454423
2018-09-13,0.014663,0.016195,0.014663,0.015758,0.015758,474133
2018-09-14,0.015750,0.015897,0.014751,0.015230,0.015230,407022
2018-09-15,0.015249,0.015485,0.014889,0.015182,0.015182,339237
2018-09-16,0.015206,0.015206,0.014523,0.014950,0.014950,276099
2018-09-17,0.014989,0.015940,0.014717,0.015241,0.015241,564120
2018-09-18,0.015395,0.015793,0.014808,0.015390,0.015390,456849
2018-09-19,0.015410,0.015569,0.014864,0.015300,0.015300,292622
2018-09-20,0.015318,0.015402,0.014101,0.014686,0.014686,484036
2018-09-21,0.014677,0.015642,0.014560,0.015386,0.015386,523044
2018-09-22,0.015372,0.015523,0.014710,0.014949,0.014949,260607
2018-09-23,0.014942,0.015111,0.014446,0.014760,0.014760,354963
2018-09-24,0.014757,0.015041,0.013872,0.014283,0.014283,386087
2018-09-25,0.014144,0.014196,0.013597,0.013879,0.013879,385802
2018-09-26,0.013867,0.014176,0.013461,0.013970,0.013970,469085
2018-09-27,0.013946,0.014783,0.013946,0.014633,0.014633,466520
2018-09-28,0.014629,0.014809,0.013795,0.014106,0.014106,358970
2018-09-29,0.014093,0.014105,0.013687,0.014028,0.014028,285936
2018-09-30,0.014027,0.014428,0.013916,0.014308,0.014308,388915
2018-10-01,0.014250,0.043006,0.014250,0.015945,0.015945,579211
2018-10-02,0.015754,0.017079,0.014974,0.014998,0.014998,840977
2018-10-03,0.015055,0.015589,0.014677,0.015398,0.015398,313054
2018-10-04,0.015374,0.016418,0.015142,0.015934,0.015934,348689
2018-10-05,0.015978,0.016153,0.015503,0.015960,0.015960,283735
2018-10-06,0.015900,0.016217,0.015733,0.016217,0.016217,220003
2018-10-07,0.016192,0.016192,0.015211,0.015427,0.015427,246674
2018-10-08,0.015383,0.015760,0.015146,0.015527,0.015527,221946
